seqnames	start	end	width	strand	V4	V5	V6	V7	V8	V9	V10	V11	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	SYMBOL
chr20	55125591	55126373	783	*	784	*	4.6	5.12	3.09	2.03	0.00592	0.0226	Distal Intergenic	20	55108302	55111574	3273	1	388799	uc002xxz.4	17289	FAM209B
chr12	121547872	121548796	925	*	926	*	5.11	5.65	3.44	2.21	0.00593	0.0226	Distal Intergenic	12	121570622	121624354	53733	1	5027	uc001tzm.3	-21826	P2RX7
chr14	24100970	24101696	727	*	728	*	3.86	4.41	2.12	2.29	0.00594	0.0226	Intron (uc010aku.1/10202, intron 1 of 4)	14	24099324	24112428	13105	1	10202	uc010aku.1	1646	DHRS2
chr12	109215798	109216658	861	*	862	*	4.59	5.11	3.09	2.02	0.00594	0.0226	Intron (uc001tnm.3/54434, intron 3 of 14)	12	109201388	109211152	9765	2	54434	uc001tno.1	-4646	SSH1
chr16	2203300	2203926	627	*	628	*	3.84	4.39	2.12	2.28	0.00594	0.0226	3' UTR	16	2205024	2205106	83	2	26788	uc002cov.1	1180	SNORD60
chr20	52195002	52196721	1720	*	1721	*	5.78	6.29	4.32	1.97	0.00594	0.0226	Intron (uc002xwq.4/7764, intron 1 of 4)	20	52183610	52199707	16098	2	7764	uc002xwq.4	2986	ZNF217
chr1	210757285	210758202	918	*	919	*	3.79	4.33	2.12	2.21	0.00594	0.0226	Intron (uc009xcx.3/55733, intron 9 of 11)	1	210612927	210849638	236712	1	55733	uc001hia.4	144358	HHAT
chr1	66152982	66154033	1052	*	1053	*	5.19	5.72	3.59	2.13	0.00594	0.0226	Distal Intergenic	1	66258193	66840262	582070	1	5142	uc001dcn.3	-104160	PDE4B
chr14	88958495	88958965	471	*	472	*	2.98	3.58	0.87	2.7	0.00595	0.0226	Intron (uc010twc.2/11099, intron 10 of 18)	14	88932122	89016963	84842	2	11099	uc010twc.2	57998	PTPN21
chr1	248785789	248786271	483	*	484	*	2.61	3.26	-0.26	3.52	0.00595	0.0227	Distal Intergenic	1	248789479	248790429	951	2	127077	uc001ier.1	4158	OR2T11
chr7	100161291	100162448	1158	*	1159	*	5.53	5.96	4.48	1.48	0.00595	0.0227	Exon (uc003uvf.3/3268, exon 10 of 12)	7	100169853	100171270	1418	2	100316904	uc003uvh.3	8822	SAP25
chr1	156861673	156862930	1258	*	1259	*	5.03	5.53	3.65	1.88	0.00595	0.0227	Promoter	1	156863523	156886226	22704	1	375033	uc001fqj.1	-593	PEAR1
chr11	11049539	11050224	686	*	687	*	3.81	4.35	2.17	2.18	0.00596	0.0227	Distal Intergenic	11	10879810	10900823	21014	1	729013	uc001mjm.2	169729	ZBED5-AS1
chr17	28420270	28420918	649	*	650	*	3.44	4	1.66	2.33	0.00596	0.0227	Intron (uc002het.3/374786, intron 22 of 22)	17	28443825	28513493	69669	1	84081	uc002heu.4	-22907	NSRP1
chr1	55410404	55411806	1403	*	1404	*	5.28	5.74	4.06	1.68	0.00596	0.0227	Distal Intergenic	1	55446465	55457966	11502	1	199964	uc001cyd.3	-34659	TMEM61
chrX	47356525	47357081	557	*	558	*	3.09	3.68	1.12	2.56	0.00597	0.0227	Distal Intergenic	23	47305561	47342610	37050	2	7592	uc011mlm.2	-13915	ZNF41
chr8	90741462	90742187	726	*	727	*	3.82	4.36	2.17	2.19	0.00597	0.0227	Distal Intergenic	8	90769975	90803292	33318	1	8767	uc003yee.3	-27788	RIPK2
chr8	39799889	39801512	1624	*	1625	*	5.56	6.06	4.18	1.87	0.00597	0.0227	Intron (uc003xno.1/169355, intron 1 of 10)	8	39792474	39873910	81437	1	169355	uc010lwy.1	7415	IDO2
chr16	3011658	3012146	489	*	490	*	3.44	4.02	1.5	2.52	0.00597	0.0227	Distal Intergenic	16	3014217	3017702	3486	1	79412	uc010bsw.2	-2071	KREMEN2
chr17	55969427	55971123	1697	*	1698	*	6.03	6.5	4.81	1.69	0.00598	0.0227	Intron (uc002ivd.2/404093, intron 1 of 10)	17	55938604	55980750	42147	2	404093	uc002ivd.2	9627	CUEDC1
chr8	29908201	29908991	791	*	792	*	3.4	3.97	1.5	2.47	0.00598	0.0227	Distal Intergenic	8	29920631	29940649	20019	2	51669	uc003xhs.3	31658	SARAF
chr6	18387202	18390790	3589	*	3590	*	6.06	6.52	4.84	1.68	0.00598	0.0227	Promoter	6	18387581	18469105	81525	1	255488	uc003ncs.3	0	RNF144B
chr11	111983761	111984990	1230	*	1231	*	5.01	5.51	3.64	1.86	0.00598	0.0227	Distal Intergenic	11	111957548	111966525	8978	1	6392	uc031qeg.1	26213	SDHD
chr11	6384159	6384684	526	*	527	*	3.38	3.95	1.5	2.45	0.00598	0.0227	Distal Intergenic	11	6411644	6416008	4365	1	6609	uc001mcv.2	-26960	SMPD1
chr2	197007286	197007918	633	*	634	*	3.05	3.64	1	2.64	0.006	0.0228	Intron (uc002utk.3/9262, intron 5 of 7)	2	196998307	197036336	38030	2	9262	uc002utk.3	28418	STK17B
chr20	58523778	58524585	808	*	809	*	3.45	4.01	1.66	2.34	0.006	0.0228	Downstream (<=300bp)	20	58515444	58523702	8259	1	63939	uc010zzx.2	8334	FAM217B
chr7	135693843	135694999	1157	*	1158	*	4.96	5.45	3.59	1.86	0.00601	0.0228	Distal Intergenic	7	135611503	135662204	50702	2	767558	uc010lmv.3	-31639	LUZP6
chr5	156680115	156680876	762	*	763	*	3.49	4.05	1.66	2.39	0.00602	0.0228	3' UTR	5	156693091	156822606	129516	1	26999	uc011ddn.2	-12215	CYFIP2
chr17	27438414	27439890	1477	*	1478	*	5.87	6.3	4.81	1.49	0.00602	0.0228	Exon (uc010wbc.1/399687, exon 12 of 37)	17	27400528	27448741	48214	2	399687	uc010wbc.1	8851	MYO18A
chr2	135415101	135415641	541	*	542	*	3.91	4.44	2.32	2.12	0.00602	0.0228	Intron (uc002ttx.3/81615, intron 2 of 7)	2	135213330	135476571	263242	2	81615	uc002ttx.3	60930	TMEM163
chr9	6054223	6054973	751	*	752	*	3.57	4.14	1.74	2.4	0.00602	0.0228	Distal Intergenic	9	6011019	6015640	4622	2	26953	uc011lmf.2	-38583	RANBP6
chr7	50436627	50437824	1198	*	1199	*	5.64	6.14	4.25	1.89	0.00602	0.0228	3' UTR	7	50367234	50472798	105565	1	10320	uc010kyx.3	69393	IKZF1
chr1	212185244	212185881	638	*	639	*	3.83	4.37	2.17	2.2	0.00602	0.0228	Intron (uc001hiw.2/25896, intron 4 of 19)	1	212208919	212278187	69269	1	51514	uc001hiz.4	-23038	DTL
chr12	105143826	105144475	650	*	651	*	3.56	4.12	1.81	2.31	0.00602	0.0228	Intron (uc001tky.3/50515, intron 2 of 2)	12	104985411	104985494	84	1	100500843	uc021rdd.1	158415	MIR3922
chr8	75878010	75878509	500	*	501	*	2.6	3.25	-0.26	3.51	0.00603	0.0229	Distal Intergenic	8	75896708	75946793	50086	1	83690	uc003yan.3	-18199	CRISPLD1
chr20	47273634	47275015	1382	*	1383	*	5.63	6.08	4.47	1.61	0.00604	0.0229	Promoter	20	47240793	47273118	32326	2	57580	uc002xtv.1	-516	PREX1
chr5	35884250	35884945	696	*	697	*	3.17	3.75	1.22	2.52	0.00604	0.0229	Distal Intergenic	5	35856977	35879705	22729	1	3575	uc011cop.3	27273	IL7R
chr7	86941422	86942195	774	*	775	*	3.96	4.5	2.32	2.17	0.00604	0.0229	Distal Intergenic	7	86954664	86974808	20145	2	11257	uc003uir.4	32613	TP53TG1
chr9	95790784	95791488	705	*	706	*	4.07	4.6	2.5	2.1	0.00604	0.0229	Intron (uc004asw.2/89846, intron 14 of 17)	9	95777342	95798518	21177	1	89846	uc011luc.1	13442	FGD3
chr14	56198394	56199109	716	*	717	*	4.12	4.65	2.59	2.06	0.00604	0.0229	Distal Intergenic	14	56232963	56234435	1473	1	645683	uc010aos.3	-33854	RPL13AP3
chr1	116681286	116682221	936	*	937	*	4.73	5.23	3.37	1.86	0.00604	0.0229	Distal Intergenic	1	116654376	116677861	23486	1	126868	uc001egc.1	26910	MAB21L3
chr1	164642635	164643508	874	*	875	*	3.85	4.38	2.27	2.1	0.00604	0.0229	Intron (uc001gcs.3/5087, intron 2 of 7)	1	164558766	164854300	295535	1	5087	uc010pkw.1	83869	PBX1
chr21	36863901	36865160	1260	*	1261	*	4.11	4.66	2.42	2.25	0.00604	0.0229	Intron (uc002yut.1/861, intron 6 of 10)	21	36744805	36953227	208423	2	100506403	uc031rvg.1	88067	LOC100506403
chr4	185932534	185933008	475	*	476	*	2.58	3.24	-0.26	3.5	0.00605	0.0229	Distal Intergenic	4	185939995	185941926	1932	1	391723	uc011cko.2	-6987	HELT
chr20	21029243	21029861	619	*	620	*	3.57	4.11	1.88	2.24	0.00605	0.0229	Distal Intergenic	20	21106624	21227258	120635	1	55857	uc002wsb.3	-76763	KIZ
chr15	69815613	69816204	592	*	593	*	3.11	3.7	1.12	2.58	0.00605	0.0229	Intron (uc002asf.1/145837, intron 3 of 5)	15	69854059	69863779	9721	1	145837	uc002ash.1	-37855	DRAIC
chr11	61203111	61203545	435	*	436	*	3.03	3.63	0.87	2.76	0.00605	0.0229	Intron (uc001nrt.3/54949, intron 1 of 3)	11	61197597	61214239	16643	1	54949	uc001nrt.3	5514	SDHAF2
chr8	105454530	105454967	438	*	439	*	2.8	3.42	0.42	3	0.00606	0.0229	Intron (uc003yly.4/1807, intron 4 of 9)	8	105392741	105431082	38342	2	1807	uc010mcf.1	-23448	DPYS
chr3	188275816	188277139	1324	*	1325	*	4.43	4.95	2.94	2.01	0.00606	0.0229	Intron (uc011bsg.2/4026, intron 4 of 9)	3	188286786	188608460	321675	1	4026	uc011bsj.2	-9647	LPP
chr12	110242558	110244208	1651	*	1652	*	6.27	6.73	5.09	1.64	0.00606	0.0229	Intron (uc001tpg.2/59341, intron 3 of 15)	12	110220892	110252601	31710	2	59341	uc001tpg.2	8393	TRPV4
chr5	78316462	78317513	1052	*	1053	*	3.77	4.3	2.17	2.13	0.00607	0.0229	3' UTR	5	78316500	78350171	33672	2	29958	uc011cte.1	32658	DMGDH
chr10	101605387	101606264	878	*	879	*	4.06	4.6	2.46	2.14	0.00608	0.023	Exon (uc001kqf.2/1244, exon 29 of 32)	10	101635334	101658042	22709	2	23268	uc010qpl.1	51778	DNMBP
chr2	8738081	8739017	937	*	938	*	4.72	5.22	3.3	1.92	0.00608	0.023	Distal Intergenic	2	8822113	8824583	2471	1	3398	uc002qza.3	-83096	ID2
chr16	66901399	66902558	1160	*	1161	*	5.13	5.59	3.91	1.68	0.00609	0.023	Distal Intergenic	16	66914383	66925002	10620	1	57546	uc002eqk.2	-11825	PDP2
chr12	6560716	6561615	900	*	901	*	3.8	4.32	2.22	2.1	0.00609	0.023	Promoter	12	6561177	6571488	10312	1	55080	uc001qog.4	0	TAPBPL
chr12	90373859	90374475	617	*	618	*	3.36	3.93	1.5	2.43	0.00609	0.023	Distal Intergenic	12	90102732	90105729	2998	1	338758	uc001tbi.4	271127	ATP2B1-AS1
chr20	30145151	30145820	670	*	671	*	3.72	4.26	2.12	2.14	0.0061	0.023	Intron (uc002wwc.3/81502, intron 8 of 12)	20	30135185	30136019	835	1	100101490	uc010gdt.3	9966	MCTS2
chr22	24912289	24913168	880	*	881	*	5.06	5.52	3.89	1.63	0.0061	0.023	Intron (uc003aae.3/51733, intron 6 of 9)	22	24915769	24922553	6785	1	51733	uc021wnh.1	-2601	UPB1
chr20	43239839	43240490	652	*	653	*	3.28	3.88	1.12	2.77	0.0061	0.023	Intron (uc002xmg.3/11142, intron 4 of 5)	20	43248163	43280376	32214	2	100	uc002xmj.3	39886	ADA
chr9	33813368	33814408	1041	*	1042	*	5.49	5.95	4.32	1.63	0.00611	0.0231	Distal Intergenic	9	33817182	33920401	103220	1	54926	uc003ztm.3	-2774	UBE2R2
chr12	29672186	29672994	809	*	810	*	3.07	3.68	0.88	2.8	0.00612	0.0231	Promoter	12	29653746	29672387	18642	2	83857	uc001riy.3	0	TMTC1
chr18	61185384	61186174	791	*	792	*	4.16	4.68	2.63	2.05	0.00613	0.0231	Distal Intergenic	18	61223393	61234244	10852	1	89777	uc010xen.2	-37219	SERPINB12
chr9	77692105	77692735	631	*	632	*	3.35	3.92	1.5	2.42	0.00613	0.0231	Exon (uc004ajr.4/54981, exon 3 of 9)	9	77676116	77703133	27018	2	54981	uc004ajr.4	10398	NMRK1
chr11	78787527	78788028	502	*	503	*	3.2	3.77	1.32	2.45	0.00613	0.0231	Intron (uc001ozl.4/26011, intron 4 of 33)	11	78600830	78781054	180225	2	26011	uc021qnz.1	-6473	TENM4
chr10	89735785	89736808	1024	*	1025	*	4.09	4.61	2.54	2.07	0.00613	0.0231	Distal Intergenic	10	89623195	89728532	105338	1	5728	uc021pvw.1	112590	PTEN
chr12	8390124	8390614	491	*	492	*	3.28	3.84	1.42	2.43	0.00613	0.0231	Intron (uc010sgk.2/653113, intron 2 of 4)	12	8383645	8395542	11898	2	653113	uc010sgk.2	4928	FAM86FP
chr12	125667640	125668399	760	*	761	*	4.72	5.23	3.3	1.93	0.00614	0.0231	Distal Intergenic	12	125589697	125627871	38175	1	65985	uc009zyi.3	77943	AACS
chr16	50729465	50730126	662	*	663	*	4.16	4.68	2.63	2.05	0.00614	0.0231	Promoter	16	50731050	50746284	15235	1	64127	uc002egl.1	-924	NOD2
chr9	111034559	111035481	923	*	924	*	5.15	5.62	3.89	1.73	0.00615	0.0232	Distal Intergenic	9	111616869	111618275	1407	2	10880	uc004bdi.3	582794	ACTL7B
chr11	45124117	45125223	1107	*	1108	*	6.08	6.51	5.05	1.46	0.00615	0.0232	Intron (uc031pzz.1/56981, intron 2 of 7)	11	45115564	45246639	131076	1	56981	uc031pzz.1	8553	PRDM11
chr22	25757823	25758719	897	*	898	*	4.98	5.45	3.72	1.73	0.00615	0.0232	Promoter	22	25747385	25758524	11140	2	91355	uc003abs.3	0	LRP5L
chr12	92895194	92900262	5069	*	5070	*	7.08	7.55	5.84	1.71	0.00615	0.0232	Distal Intergenic	12	92813870	92821924	8055	2	574016	uc001tcb.1	-73270	CLLU1-AS1
chr7	41817360	41818386	1027	*	1028	*	3.72	4.27	1.94	2.34	0.00615	0.0232	Exon (uc003tht.4/285954, exon 4 of 4)	7	41728601	41742706	14106	2	3624	uc003thr.3	-74654	INHBA
chr14	65688898	65689703	806	*	807	*	4.49	4.98	3.12	1.87	0.00616	0.0232	Exon (uc001xil.3/uc001xil.3, exon 1 of 4)	14	65801836	65801901	66	2	100616176	uc021ruw.1	112198	MIR4708
chr11	122727328	122727870	543	*	544	*	3.11	3.7	1.12	2.58	0.00616	0.0232	Intron (uc001pyj.3/56253, intron 5 of 9)	11	122733090	122743347	10258	1	56253	uc001pyk.3	-5220	CRTAM
chr5	112331702	112332151	450	*	451	*	2.75	3.37	0.42	2.95	0.00616	0.0232	Intron (uc003kqh.3/167227, intron 4 of 10)	5	112312407	112357892	45486	1	167227	uc011cwa.2	19295	DCP2
chr19	30185586	30187598	2013	*	2014	*	5.4	5.91	4	1.9	0.00617	0.0232	Distal Intergenic	19	30189793	30205963	16171	2	83636	uc002nsj.3	18365	C19orf12
chr3	167401818	167402647	830	*	831	*	4.01	4.54	2.46	2.08	0.00617	0.0232	3' UTR	3	167196473	167371728	175256	2	151790	uc003few.1	-30090	WDR49
chr1	180137771	180138330	560	*	561	*	3.63	4.17	1.94	2.23	0.00617	0.0232	Intron (uc001gny.3/5768, intron 2 of 12)	1	180123968	180167169	43202	1	5768	uc001gnz.3	13803	QSOX1
chr7	35464290	35464973	684	*	685	*	3.54	4.08	1.88	2.21	0.00618	0.0232	Distal Intergenic	7	35353466	35416086	62621	1	401324	uc022abs.1	110824	LOC401324
chr10	23356883	23357449	567	*	568	*	3.58	4.13	1.88	2.26	0.00618	0.0232	Distal Intergenic	10	23384427	23410942	26516	1	22921	uc001iro.3	-26978	MSRB2
chr11	104905507	104906112	606	*	607	*	3.77	4.3	2.17	2.13	0.00618	0.0232	Promoter	11	104896237	104905884	9648	2	834	uc001pig.4	0	CASP1
chr17	77719629	77720552	924	*	925	*	4.81	5.31	3.39	1.92	0.00618	0.0232	Distal Intergenic	17	77704882	77716021	11140	1	339221	uc002jxa.3	14747	ENPP7
chr1	117597253	117598692	1440	*	1441	*	5.28	5.77	3.92	1.85	0.00618	0.0232	Distal Intergenic	1	117602949	117624997	22049	1	8458	uc001egx.1	-4257	TTF2
chr15	51694049	51694564	516	*	517	*	3.19	3.79	1.12	2.67	0.00619	0.0232	Intron (uc002aba.3/342035, intron 9 of 9)	15	51669455	51700209	30755	1	342035	uc002abb.3	24594	GLDN
chr1	197495860	197496672	813	*	814	*	3.72	4.28	1.94	2.34	0.00619	0.0232	Intron (uc010ppf.2/163486, intron 17 of 19)	1	197382959	197413949	30991	1	23418	uc001gub.1	112901	CRB1
chr2	159757959	159758478	520	*	521	*	3.45	4.02	1.59	2.44	0.00619	0.0233	Distal Intergenic	2	159825146	160035674	210529	1	85461	uc010fol.1	-66668	TANC1
chr9	116569450	116570261	812	*	813	*	4.1	4.63	2.5	2.13	0.00619	0.0233	Distal Intergenic	9	116638562	116781589	143028	1	114991	uc004bib.1	-68301	ZNF618
chr4	15957455	15958483	1029	*	1030	*	4.93	5.47	3.3	2.18	0.00619	0.0233	Distal Intergenic	4	15961863	15964859	2997	2	83888	uc003gon.3	6376	FGFBP2
chr1	32059343	32060261	919	*	920	*	4.76	5.25	3.42	1.84	0.00619	0.0233	Distal Intergenic	1	32043746	32053287	9542	1	64129	uc021oko.1	15597	TINAGL1
chr11	7592730	7593633	904	*	905	*	4.91	5.44	3.35	2.09	0.0062	0.0233	Intron (uc001mfj.5/8495, intron 3 of 23)	11	7597998	7673075	75078	1	8495	uc010rbb.1	-4365	PPFIBP2
chr5	35183157	35183738	582	*	583	*	2.87	3.48	0.59	2.9	0.0062	0.0233	Intron (uc003jjm.3/5618, intron 1 of 9)	5	35055802	35230823	175022	2	5618	uc003jjm.3	47085	PRLR
chr17	1623716	1625369	1654	*	1655	*	5.68	6.14	4.49	1.64	0.00621	0.0233	Intron (uc002fth.2/124997, intron 1 of 10)	17	1627834	1641893	14060	1	124997	uc002fti.2	-2465	WDR81
chr20	20549182	20549719	538	*	539	*	2.56	3.21	-0.26	3.47	0.00621	0.0233	Intron (uc002wry.3/57186, intron 14 of 29)	20	20452081	20508902	56822	2	57186	uc002wsa.1	-40280	RALGAPA2
chr9	5455195	5455794	600	*	601	*	2.91	3.53	0.59	2.94	0.00621	0.0233	Intron (uc011lmb.2/29126, intron 1 of 5)	9	5450503	5470567	20065	1	29126	uc010mhn.4	4692	CD274
chr3	158445469	158446215	747	*	748	*	4.43	4.94	2.97	1.97	0.00622	0.0233	Intron (uc003fci.3/5918, intron 1 of 5)	3	158414897	158450275	35379	2	5918	uc003fci.3	4060	RARRES1
chr3	10270532	10270979	448	*	449	*	3.65	4.21	1.87	2.33	0.00624	0.0234	Intron (uc003bve.1/3656, intron 10 of 12)	3	10290177	10321611	31435	1	9797	uc003bvg.2	-19198	TATDN2
chr6	81047765	81048388	624	*	625	*	2.71	3.34	0.22	3.11	0.00624	0.0234	Intron (uc003pjd.2/594, intron 9 of 10)	6	80816344	81055987	239644	1	594	uc003pje.2	231421	BCKDHB
chr2	55241659	55242532	874	*	875	*	3.95	4.47	2.42	2.06	0.00625	0.0234	Intron (uc002ryd.3/57142, intron 3 of 8)	2	55199327	55237470	38144	2	57142	uc002ryc.3	-4189	RTN4
chr1	13843734	13844182	449	*	450	*	2.56	3.22	-0.26	3.48	0.00625	0.0234	Distal Intergenic	1	13801445	13840242	38798	2	126755	uc001avb.3	-3492	LRRC38
chr11	85916451	85917240	790	*	791	*	4.7	5.24	3.06	2.18	0.00625	0.0234	Distal Intergenic	11	85955806	85988577	32772	1	8726	uc010rtm.2	-38566	EED
chr5	171533242	171534909	1668	*	1669	*	7.14	7.58	6.06	1.53	0.00626	0.0235	Exon (uc003mbo.1/6793, exon 5 of 19)	5	171469074	171615346	146273	2	6793	uc003mbo.1	80437	STK10
chr3	98047912	98048733	822	*	823	*	3.62	4.18	1.87	2.3	0.00627	0.0235	Distal Intergenic	3	98072698	98073663	966	1	403278	uc011bgv.2	-23965	OR5K4
chr9	107886716	107887605	890	*	891	*	5.08	5.58	3.66	1.92	0.00627	0.0235	Distal Intergenic	9	108006929	108153682	146754	1	23446	uc004bcn.3	-119324	SLC44A1
chr11	74437554	74438002	449	*	450	*	3.05	3.64	1	2.64	0.00627	0.0235	Intron (uc001ovh.3/25884, intron 1 of 11)	11	74407474	74442186	34713	2	25884	uc001ovh.3	4184	CHRDL2
chr11	43942126	43942693	568	*	569	*	2.87	3.49	0.42	3.08	0.00627	0.0235	Promoter	11	43930839	43942494	11656	2	100507300	uc001mxu.2	0	ALKBH3-AS1
chr17	4811840	4813470	1631	*	1632	*	6.16	6.66	4.8	1.86	0.00627	0.0235	Distal Intergenic	17	4801064	4806369	5306	2	1145	uc002fzk.1	-5471	CHRNE
chr15	50436479	50438278	1800	*	1801	*	5.31	5.81	3.87	1.94	0.00628	0.0235	Distal Intergenic	15	50150435	50411419	260985	2	79895	uc010ufe.2	-25060	ATP8B4
chr2	40781632	40782682	1051	*	1052	*	4.48	5.02	2.84	2.18	0.00628	0.0235	Distal Intergenic	2	40655613	40739575	83963	2	6546	uc002rsc.1	-42057	SLC8A1
chr2	46220160	46221150	991	*	992	*	4.43	4.94	2.97	1.97	0.00629	0.0235	Intron (uc002rut.3/5581, intron 6 of 14)	2	46524541	46613842	89302	1	2034	uc002ruv.3	-303391	EPAS1
chr14	71349372	71350164	793	*	794	*	4.08	4.61	2.54	2.06	0.00629	0.0235	Distal Intergenic	14	71374122	71479537	105416	1	22990	uc001xmn.4	-23958	PCNX1
chr9	101610372	101611259	888	*	889	*	3.93	4.48	2.22	2.25	0.0063	0.0235	Exon (uc004ayz.3/79695, exon 10 of 10)	9	101569981	101612363	42383	1	79695	uc004ayz.3	40391	GALNT12
chr22	38448116	38449082	967	*	968	*	5.15	5.61	3.94	1.67	0.0063	0.0236	Distal Intergenic	22	38453262	38471708	18447	1	9463	uc003auq.3	-4180	PICK1
chr6	127442460	127442889	430	*	431	*	2.91	3.51	0.74	2.77	0.00631	0.0236	Intron (uc003qar.3/84870, intron 1 of 4)	6	127440048	127518910	78863	1	84870	uc003qas.1	2412	RSPO3
chr1	206925795	206926422	628	*	629	*	3.82	4.36	2.17	2.19	0.00631	0.0236	Distal Intergenic	1	206940948	206945839	4892	2	3586	uc001hen.1	19417	IL10
chr9	35051127	35051885	759	*	760	*	3.83	4.37	2.17	2.2	0.00631	0.0236	Distal Intergenic	9	35042223	35045988	3766	1	138724	uc003zvx.3	8904	C9orf131
chr4	1344800	1346689	1890	*	1891	*	5.78	6.2	4.79	1.41	0.00632	0.0236	Exon (uc003gde.4/57654, exon 4 of 14)	4	1341104	1381837	40734	1	57654	uc003gde.4	3696	UVSSA
chr21	30537626	30539617	1992	*	1993	*	5.34	5.84	3.92	1.92	0.00632	0.0236	Intron (uc002ynd.3/56911, intron 9 of 9)	21	30517900	30548202	30303	1	56911	uc010glp.3	19726	MAP3K7CL
chr1	175115678	175116026	349	*	350	*	2.56	3.21	-0.26	3.47	0.00633	0.0236	Intron (uc001gkl.1/63923, intron 18 of 18)	1	175126123	175161949	35827	2	9674	uc001gkn.3	45923	KIAA0040
chr8	131340198	131341075	878	*	879	*	3.27	3.84	1.42	2.43	0.00633	0.0236	Intron (uc003yta.2/50807, intron 3 of 29)	8	131307601	131308779	1179	2	29065	uc003ytc.2	-31419	ASAP1-IT1
chr1	231739129	231740525	1397	*	1398	*	5.07	5.56	3.77	1.78	0.00634	0.0236	Intron (uc010pwe.2/100303453, intron 5 of 8)	1	231727038	231747836	20799	2	100287814	uc021pkm.2	7311	LINC00582
chr3	186257990	186258917	928	*	929	*	3.96	4.5	2.27	2.23	0.00634	0.0236	Intron (uc003fqe.3/1427, intron 1 of 2)	3	186256232	186262167	5936	2	1427	uc003fqe.3	3250	CRYGS
chr14	81636463	81637457	995	*	996	*	4.59	5.11	3.09	2.02	0.00634	0.0236	Distal Intergenic	14	81669039	81669178	140	2	677845	uc001xvi.1	31721	SNORA79
chr11	61284181	61285178	998	*	999	*	4.31	4.81	2.91	1.9	0.00634	0.0236	3' UTR	11	61276272	61278490	2219	1	390205	uc010rlk.2	7909	LRRC10B
chr2	20297493	20298485	993	*	994	*	4.55	5.04	3.25	1.79	0.00634	0.0236	Distal Intergenic	2	20236547	20251789	15243	2	9741	uc010yjx.2	-45704	LAPTM4A
chr2	47213477	47214905	1429	*	1430	*	6.1	6.51	5.11	1.4	0.00635	0.0236	Intron (uc002rvm.3/57217, intron 6 of 20)	2	47221370	47303275	81906	1	57217	uc002rvr.3	-6465	TTC7A
chr18	72234889	72235397	509	*	510	*	3.36	3.91	1.59	2.33	0.00635	0.0236	Promoter	18	72234389	72252261	17873	1	84735	uc002lls.3	500	CNDP1
chr2	218578070	218578674	605	*	606	*	3.81	4.36	2.06	2.3	0.00635	0.0236	Intron (uc002vgo.3/729582, intron 1 of 12)	2	218148746	218621316	472571	2	729582	uc002vgo.3	42642	DIRC3
chr1	113008571	113009236	666	*	667	*	4.5	4.99	3.14	1.85	0.00635	0.0236	Promoter	1	113010040	113063910	53871	1	7482	uc001eca.3	-804	WNT2B
chr2	175613511	175614157	647	*	648	*	2.9	3.51	0.74	2.77	0.00635	0.0236	Exon (uc002ujd.2/1134, exon 9 of 10)	2	175612323	175629200	16878	2	1134	uc002ujd.2	15043	CHRNA1
chr2	68714843	68715392	550	*	551	*	2.56	3.22	-0.26	3.48	0.00635	0.0236	Intron (uc010fdf.2/200558, intron 1 of 6)	2	68694691	68807294	112604	1	200558	uc002sep.3	20152	APLF
chr11	94630070	94630914	845	*	846	*	4.14	4.67	2.59	2.08	0.00635	0.0236	Distal Intergenic	11	94704128	94706710	2583	2	51503	uc009ywl.1	75796	CWC15
chr12	116773913	116775310	1398	*	1399	*	5.76	6.25	4.4	1.85	0.00635	0.0236	Distal Intergenic	12	116396381	116714991	318611	2	23389	uc001tvw.3	-58922	MED13L
chr4	52761792	52762564	773	*	774	*	3.35	3.92	1.5	2.42	0.00635	0.0236	Intron (uc003gze.3/23142, intron 7 of 10)	4	52709745	52783003	73259	1	23142	uc011bzo.2	52047	DCUN1D4
chr7	5533789	5535410	1622	*	1623	*	6.19	6.6	5.22	1.38	0.00635	0.0236	Promoter	7	5535450	5535548	99	2	693174	uc021zzd.1	138	MIR589
chr5	40686880	40687555	676	*	677	*	3.56	4.14	1.66	2.47	0.00636	0.0237	Intron (uc003jlz.3/5734, intron 2 of 2)	5	40680032	40693837	13806	1	5734	uc003jlz.3	6848	PTGER4
chrX	47691108	47691643	536	*	537	*	3.03	3.63	0.88	2.75	0.00636	0.0237	Distal Intergenic	23	47696301	47781655	85355	1	347344	uc010nhy.2	-4658	ZNF81
chr9	135144098	135144805	708	*	709	*	4.01	4.56	2.27	2.28	0.00636	0.0237	Exon (uc004cbj.3/23064, exon 17 of 18)	9	135136827	135205886	69060	2	23064	uc004cbj.3	61081	SETX
chr16	4232827	4233185	359	*	360	*	3.46	4.03	1.59	2.44	0.00636	0.0237	Distal Intergenic	16	4239375	4292081	52707	2	6345	uc002cvy.4	58896	SRL
chr1	66715744	66716737	994	*	995	*	3.62	4.19	1.74	2.45	0.00637	0.0237	Intron (uc001dcn.3/5142, intron 4 of 16)	1	66797793	66840262	42470	1	5142	uc001dcq.3	-81056	PDE4B
