seqnames	start	end	width	strand	V4	V5	V6	V7	V8	V9	V10	V11	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	SYMBOL
chr22	50635962	50637408	1447	*	1448	*	4.49	3.28	5.38	-2.1	0.00164	0.00991	3' UTR	22	50639408	50656045	16638	1	83642	uc021wry.1	-2000	SELENOO
chr1	1709372	1710861	1490	*	1491	*	6.28	5.06	7.17	-2.11	0.00164	0.00993	Promoter	1	1682671	1709909	27239	2	65220	uc001aic.3	0	NADK
chr12	2985991	2986698	708	*	709	*	4.16	2.74	5.11	-2.37	0.00165	0.00994	Promoter	12	2966847	2986321	19475	2	2305	uc001qle.3	0	FOXM1
chr19	1224495	1225263	769	*	770	*	3.72	2.36	4.65	-2.3	0.00165	0.00994	Intron (uc002lrl.1/6794, intron 8 of 9)	19	1229947	1237990	8044	2	255057	uc002lrm.3	12727	CBARP
chr22	38054702	38055707	1006	*	1007	*	4.42	3.11	5.35	-2.23	0.00166	0.00999	Promoter	22	38054737	38062939	8203	1	57026	uc003atm.1	0	PDXP
chr18	12407733	12408426	694	*	695	*	3.84	2.16	4.86	-2.7	0.00166	0.01	Promoter	18	12407895	12432236	24342	1	10650	uc002kra.3	0	PRELID3A
chr5	14871412	14872728	1317	*	1318	*	4.8	2.94	5.86	-2.92	0.00167	0.01	Promoter	5	14704909	14871887	166979	2	56172	uc003jfm.4	0	ANKH
chr16	698881	699995	1115	*	1116	*	4.66	3.23	5.63	-2.4	0.00168	0.01	Promoter	16	699363	706537	7175	1	197335	uc002cig.1	0	WDR90
chr17	7197362	7198503	1142	*	1143	*	4.72	3.63	5.56	-1.93	0.00169	0.0101	Promoter	17	7191571	7197876	6306	2	51087	uc002gfq.2	0	YBX2
chr17	79935268	79935994	727	*	728	*	4.58	2.96	5.59	-2.63	0.00169	0.0101	Promoter	17	79935426	79975282	39857	1	79058	uc002kcx.3	0	ASPSCR1
chr16	2479242	2479867	626	*	627	*	4.08	2.4	5.1	-2.7	0.00169	0.0101	Promoter	16	2479395	2508859	29465	1	899	uc002cqd.1	0	CCNF
chr7	1570087	1571256	1170	*	1171	*	5.14	3.63	6.13	-2.5	0.0017	0.0101	Promoter	7	1570368	1582679	12312	1	7975	uc003skr.3	0	MAFK
chr22	39852377	39854033	1657	*	1658	*	4.46	2.76	5.49	-2.73	0.0017	0.0101	Promoter	22	39853325	39888199	34875	1	4248	uc003axv.4	0	MGAT3
chr19	57049885	57050575	691	*	692	*	3.65	2.21	4.62	-2.41	0.0017	0.0101	Promoter	19	57050317	57064504	14188	1	140612	uc002qni.3	0	ZFP28
chr19	6215986	6216974	989	*	990	*	3.68	2.24	4.64	-2.39	0.00173	0.0102	Exon (uc002mek.3/4298, exon 8 of 12)	19	6210392	6279959	69568	2	4298	uc002mek.3	62985	MLLT1
chr3	183872970	183873641	672	*	673	*	4.15	2.83	5.07	-2.24	0.00173	0.0102	Promoter	3	183873284	183891314	18031	1	1857	uc003fms.3	0	DVL3
chr12	6308793	6309706	914	*	915	*	4.76	3.13	5.77	-2.64	0.00174	0.0103	Promoter	12	6309482	6342594	33113	1	928	uc010seu.2	0	CD9
chr2	171627161	171627901	741	*	742	*	4.06	2.59	5.02	-2.43	0.00174	0.0103	Promoter	2	171627604	171634757	7154	1	100505695	uc031rpy.1	0	NA
chr11	3186113	3186823	711	*	712	*	3.91	2.07	4.97	-2.9	0.00174	0.0103	Promoter	11	3108346	3186582	78237	2	114879	uc001lxk.2	0	OSBPL5
chr17	27916569	27917045	477	*	478	*	3.21	1.27	4.29	-3.01	0.00175	0.0103	Promoter	17	27916801	27941779	24979	1	124930	uc002heh.3	0	ANKRD13B
chr4	139009659	139010365	707	*	708	*	3.49	1.98	4.47	-2.5	0.00176	0.0103	Promoter	4	139010168	139099331	89164	1	641364	uc003ihi.2	0	SLC7A11-AS1
chr7	105162120	105162889	770	*	771	*	3.81	2.08	4.84	-2.76	0.00177	0.0103	Promoter	7	105096960	105162685	65726	2	54517	uc003vcx.3	0	PUS7
chr19	1256981	1257708	728	*	729	*	3.97	2.68	4.89	-2.21	0.00178	0.0104	3' UTR	19	1248552	1259142	10591	1	90007	uc002lrp.3	8429	MIDN
chr9	35731680	35732835	1156	*	1157	*	5.29	4.06	6.19	-2.13	0.00178	0.0104	Promoter	9	35732317	35737005	4689	1	10488	uc003zxv.3	0	CREB3
chr17	35715775	35716539	765	*	766	*	4.06	2.75	4.99	-2.23	0.00178	0.0104	Promoter	17	35441927	35716059	274133	2	31	uc002hnm.3	0	ACACA
chr17	2240320	2241549	1230	*	1231	*	4.53	3.1	5.49	-2.39	0.0018	0.0104	Promoter	17	2225982	2240678	14697	2	55720	uc002fuj.3	0	TSR1
chr9	16870303	16871057	755	*	756	*	3.62	2.22	4.57	-2.35	0.00181	0.0105	Promoter	9	16409501	16870786	461286	2	54796	uc003zml.3	0	BNC2
chr1	2135958	2137315	1358	*	1359	*	5.18	4.05	6.05	-2	0.00181	0.0105	Intron (uc001aix.2/199990, intron 3 of 7)	1	2115899	2139172	23274	2	199990	uc001aix.2	1857	FAAP20
chr2	219262127	219266119	3993	*	3994	*	7.71	6.65	8.54	-1.9	0.00184	0.0106	Promoter	2	219263061	219270664	7604	1	58190	uc021vwv.1	0	CTDSP1
chr5	79551329	79552258	930	*	931	*	5.09	3.94	5.96	-2.02	0.00184	0.0106	Promoter	5	79407050	79551898	144849	2	256987	uc003kgj.3	0	SERINC5
chr3	52566945	52568230	1286	*	1287	*	5.12	3.86	6.03	-2.17	0.00185	0.0106	Promoter	3	52558385	52567793	9409	2	64943	uc003den.3	0	NT5DC2
chr11	118306690	118307939	1250	*	1251	*	5.82	4.8	6.64	-1.84	0.00185	0.0106	Promoter	11	118307205	118345030	37826	1	4297	uc001psz.1	0	KMT2A
chr1	1134475	1137171	2697	*	2698	*	6.16	5.13	6.98	-1.86	0.00186	0.0107	Distal Intergenic	1	1138888	1141060	2173	2	8784	uc001ada.3	3889	TNFRSF18
chr3	13008771	13009581	811	*	812	*	3.92	2.27	4.94	-2.66	0.00188	0.0107	Promoter	3	12938542	13008960	70419	2	9922	uc003bxt.3	0	IQSEC1
chr17	73873492	73874999	1508	*	1509	*	5.68	4.66	6.49	-1.83	0.00188	0.0108	Promoter	17	73870245	73874065	3821	2	91107	uc002jpv.3	0	TRIM47
chr3	129611976	129613116	1141	*	1142	*	5.71	4.09	6.72	-2.63	0.00188	0.0108	Promoter	3	129612714	129627755	15042	1	100507032	uc003enb.2	0	TMCC1-DT
chr4	2262306	2263944	1639	*	1640	*	4.78	3.66	5.63	-1.98	0.00189	0.0108	Promoter	4	2249160	2263739	14580	2	10608	uc003geu.1	0	MXD4
chrX	24167200	24168938	1739	*	1740	*	5.02	3.84	5.9	-2.05	0.0019	0.0108	Promoter	23	24164342	24167771	3430	2	100873922	uc031thb.1	0	ZFX-AS1
chr1	235812548	235814050	1503	*	1504	*	5.02	3.65	5.96	-2.31	0.0019	0.0108	Promoter	1	235710985	235813293	102309	2	2786	uc001hxe.4	0	GNG4
chr19	14584054	14585177	1124	*	1125	*	4.42	3.21	5.3	-2.09	0.00191	0.0108	Promoter	19	14583278	14586174	2897	2	5731	uc002mys.3	997	PTGER1
chr6	3456220	3457818	1599	*	1600	*	5.74	4.51	6.63	-2.13	0.00192	0.0109	Promoter	6	3269207	3456793	187587	2	63027	uc003mvm.3	0	SLC22A23
chr19	2049553	2051762	2210	*	2211	*	7.4	6.06	8.33	-2.27	0.00192	0.0109	Promoter	19	2037470	2050946	13477	2	2872	uc010xgv.1	0	MKNK2
chr1	23881034	23881733	700	*	701	*	5.12	3.74	6.06	-2.32	0.00192	0.0109	Distal Intergenic	1	23884421	23886285	1865	2	3399	uc001bhh.4	4552	ID3
chr19	5827680	5828297	618	*	619	*	3.56	1.7	4.62	-2.92	0.00194	0.011	3' UTR	19	5823818	5828335	4518	1	4902	uc002mde.3	3862	NRTN
chr9	15441918	15442382	465	*	466	*	2.71	0.93	3.76	-2.83	0.00195	0.011	Intron (uc011lmt.1/6619, intron 3 of 5)	9	15422782	15465831	43050	1	6619	uc003zlu.3	19136	SNAPC3
chr19	10206691	10207337	647	*	648	*	4.14	2.78	5.08	-2.31	0.00197	0.0111	5' UTR	19	10203013	10213333	10321	2	83854	uc002mmx.2	5996	ANGPTL6
chr9	130661018	130662130	1113	*	1114	*	5.02	3.89	5.89	-2	0.00198	0.0111	Promoter	9	130647601	130661871	14271	2	30815	uc004bso.1	0	ST6GALNAC6
chr19	41770066	41771234	1169	*	1170	*	5.61	4.61	6.41	-1.8	0.00199	0.0111	Promoter	19	41770120	41813811	43692	1	11100	uc002oqb.4	0	HNRNPUL1
chr3	126373370	126374038	669	*	670	*	3.35	1.3	4.45	-3.15	0.002	0.0112	Promoter	3	126325895	126373967	48073	2	114112	uc003ejd.2	0	TXNRD3
chr1	155052559	155052996	438	*	439	*	3.43	2.03	4.38	-2.35	0.00201	0.0112	Intron (uc010pew.2/1944, intron 1 of 4)	1	155051348	155060014	8667	1	1944	uc010pex.2	1211	EFNA3
chr9	133710301	133710906	606	*	607	*	3.14	1.53	4.14	-2.61	0.00202	0.0112	Promoter	9	133710831	133763062	52232	1	25	uc004bzw.3	0	ABL1
chr16	2227679	2228707	1029	*	1030	*	4.21	2.83	5.16	-2.33	0.00202	0.0113	3' UTR	16	2227184	2246465	19282	2	57524	uc010bsg.1	17758	CASKIN1
chr9	139400024	139400406	383	*	384	*	2.92	1.39	3.91	-2.52	0.00203	0.0113	Exon (uc004chz.3/4851, exon 25 of 34)	9	139396889	139408003	11115	2	4851	uc004cia.1	7597	NOTCH1
chrX	2846248	2847465	1218	*	1219	*	4.2	3	5.08	-2.08	0.00203	0.0113	Promoter	23	2822011	2847416	25406	2	414	uc004cqy.3	0	ARSD
chr14	105864314	105865862	1549	*	1550	*	5.65	4.57	6.49	-1.92	0.00203	0.0113	Promoter	14	105864920	105880196	15277	1	647310	uc001yqw.3	0	TEX22
chr8	143484101	143485079	979	*	980	*	4.63	2.74	5.69	-2.95	0.00205	0.0114	Promoter	8	143293441	143484543	191103	2	203062	uc003ywk.3	0	TSNARE1
chr8	22408984	22409916	933	*	934	*	4.33	3.08	5.24	-2.16	0.00206	0.0114	Promoter	8	22409251	22424226	14976	1	10174	uc011kzk.1	0	SORBS3
chr16	90085208	90086338	1131	*	1132	*	4.46	3.15	5.38	-2.23	0.00207	0.0114	Promoter	16	90086069	90111379	25311	1	2622	uc002fqh.2	0	GAS8
chr1	41249090	41250251	1162	*	1163	*	3.93	2.64	4.84	-2.2	0.00207	0.0114	Promoter	1	41249684	41306124	56441	1	9132	uc001cgh.2	0	KCNQ4
chr10	135170342	135171835	1494	*	1495	*	4.92	3.76	5.8	-2.03	0.00208	0.0114	Promoter	10	135168658	135171529	2872	2	282969	uc001lms.2	0	FUOM
chr17	45810423	45811230	808	*	809	*	4.05	2.78	4.96	-2.17	0.00209	0.0114	Promoter	17	45810610	45823485	12876	1	30009	uc002ilv.1	0	TBX21
chr17	62657834	62658844	1011	*	1012	*	5.63	4.09	6.62	-2.53	0.00209	0.0115	Promoter	17	62540735	62658386	117652	2	64750	uc002jep.1	0	SMURF2
chr19	12912511	12912880	370	*	371	*	2.82	0.98	3.88	-2.89	0.0021	0.0115	Promoter	19	12907634	12912724	5091	2	7001	uc002mvd.4	0	PRDX2
chr1	41445227	41445862	636	*	637	*	3.48	1.8	4.5	-2.7	0.00212	0.0116	Promoter	1	41445007	41478235	33229	1	1503	uc010ojo.2	220	CTPS1
chr5	176899155	176900961	1807	*	1808	*	5.2	3.86	6.13	-2.27	0.00215	0.0117	Promoter	5	176883614	176899871	16258	2	1627	uc003mgx.2	0	DBN1
chr13	91999497	92001918	2422	*	2423	*	5.56	4.2	6.5	-2.3	0.00216	0.0117	Promoter	13	92000074	92006829	6756	1	407975	uc001vlq.1	0	MIR17HG
chr1	150521240	150522291	1052	*	1053	*	5.34	3.95	6.29	-2.34	0.00217	0.0117	Promoter	1	150521898	150531223	9326	1	54507	uc001euw.3	0	ADAMTSL4
chr17	79868727	79869680	954	*	955	*	4.88	3.44	5.84	-2.4	0.00217	0.0117	Promoter	17	79860777	79869077	8301	2	5833	uc002kce.2	0	PCYT2
chr12	121341082	121342383	1302	*	1303	*	5.64	4.68	6.44	-1.76	0.00217	0.0117	Promoter	12	121200313	121342155	141843	2	121665	uc001tzd.3	0	SPPL3
chr11	1784282	1785767	1486	*	1487	*	5.67	4.55	6.52	-1.97	0.00217	0.0117	Promoter	11	1773982	1785222	11241	2	1509	uc001luc.2	0	CTSD
chr11	67210140	67211362	1223	*	1224	*	5.75	4.5	6.66	-2.15	0.00218	0.0117	Promoter	11	67205518	67210983	5466	2	57175	uc001olk.1	0	CORO1B
chr16	30381009	30381842	834	*	835	*	4.65	3.2	5.62	-2.41	0.00219	0.0118	Promoter	16	30368422	30381522	13101	2	26000	uc002dxu.2	0	TBC1D10B
chr7	72971363	72972318	956	*	957	*	5.85	4.39	6.81	-2.42	0.0022	0.0118	Promoter	7	72950683	72971602	20920	2	9275	uc003tye.2	0	BCL7B
chr19	18548768	18549321	554	*	555	*	3.68	2.27	4.64	-2.36	0.00224	0.012	Promoter	19	18545198	18548972	3775	2	51477	uc002njc.2	0	ISYNA1
chr5	179232404	179234827	2424	*	2425	*	6.65	5.56	7.5	-1.93	0.00224	0.012	Promoter	5	179224598	179233952	9355	2	11282	uc003mks.3	0	MGAT4B
chr7	75367630	75369091	1462	*	1463	*	5.37	4.4	6.17	-1.77	0.00226	0.0121	Promoter	7	75162619	75368283	205665	2	3092	uc003uds.2	0	HIP1
chr11	67188050	67188973	924	*	925	*	4.53	2.96	5.53	-2.57	0.00226	0.0121	Promoter	11	67165652	67188654	23003	2	5499	uc001okx.1	0	PPP1CA
chr9	139405643	139407480	1838	*	1839	*	5	4.02	5.8	-1.78	0.00226	0.0121	Promoter	9	139396889	139408003	11115	2	4851	uc004cia.1	523	NOTCH1
chr17	42634646	42635274	629	*	630	*	4.67	3.39	5.58	-2.19	0.00227	0.0121	Promoter	17	42634812	42638630	3819	1	2535	uc002igx.2	0	FZD2
chr11	118023410	118023937	528	*	529	*	3.54	2.12	4.49	-2.37	0.00228	0.0121	Promoter	11	118004092	118023630	19539	2	6330	uc001pse.3	0	SCN4B
chr11	124615264	124615836	573	*	574	*	3.32	1.87	4.29	-2.42	0.00228	0.0121	3' UTR	11	124609829	124617102	7274	1	4900	uc001qar.2	5435	NRGN
chr7	8008515	8009561	1047	*	1048	*	4.3	2.88	5.26	-2.37	0.00231	0.0122	Promoter	7	8008374	8128709	120336	1	113263	uc003srk.4	141	GLCCI1
chr15	45479780	45480367	588	*	589	*	3.24	1.18	4.33	-3.15	0.00231	0.0122	Promoter	15	45459412	45479899	20488	2	90525	uc010ueo.2	0	SHF
chr4	3294015	3295157	1143	*	1144	*	4.65	3.45	5.53	-2.08	0.00232	0.0123	Promoter	4	3294755	3417848	123094	1	6002	uc003ggu.2	0	RGS12
chr10	12171216	12172142	927	*	928	*	4.75	3.62	5.62	-2	0.00233	0.0123	Promoter	10	12171640	12207403	35764	1	55176	uc001ile.2	0	SEC61A2
chr1	28918826	28919184	359	*	360	*	2.58	0.82	3.63	-2.81	0.00233	0.0123	Promoter	1	28919007	28921088	2082	1	115273	uc001bqv.3	0	RAB42
chr22	43506363	43507576	1214	*	1215	*	5.27	4.03	6.16	-2.14	0.00235	0.0124	Promoter	22	43506754	43525718	18965	1	638	uc003bdk.3	0	BIK
chr1	11119542	11120530	989	*	990	*	4.43	2.98	5.39	-2.4	0.00237	0.0124	Promoter	1	11114649	11120091	5443	2	6723	uc001arz.1	0	SRM
chr18	21083146	21083850	705	*	706	*	4.27	2.88	5.22	-2.34	0.00237	0.0124	Promoter	18	21083434	21111771	28338	1	29919	uc010xau.2	0	RMC1
chr7	97910332	97911648	1317	*	1318	*	5.71	4.36	6.64	-2.29	0.00237	0.0124	Promoter	7	97910979	97920839	9861	1	25798	uc003upi.2	0	BRI3
chr10	118501127	118502728	1602	*	1603	*	4.07	2.34	5.1	-2.76	0.00238	0.0125	Promoter	10	118430703	118502085	71383	2	259217	uc001lct.3	0	HSPA12A
chr8	42396288	42397270	983	*	984	*	4.55	3.18	5.49	-2.31	0.00239	0.0125	Promoter	8	42396298	42408140	11843	1	114926	uc011lcv.2	0	SMIM19
chr17	1551727	1553265	1539	*	1540	*	6.54	5.52	7.35	-1.84	0.0024	0.0125	Promoter	17	1549445	1553392	3948	2	83547	uc002ftd.3	127	RILP
chr2	232572145	232573339	1195	*	1196	*	5.16	3.89	6.07	-2.17	0.00241	0.0126	Promoter	2	232573235	232578250	5016	1	5757	uc002vsb.4	0	PTMA
chr9	91926178	91926707	530	*	531	*	3.83	1.96	4.89	-2.93	0.00241	0.0126	Promoter	9	91926113	91931618	5506	1	1164	uc004aqh.3	65	CKS2
chr9	139294001	139295273	1273	*	1274	*	5.37	4.24	6.22	-1.98	0.00242	0.0126	Distal Intergenic	9	139270029	139292889	22861	2	6621	uc004chh.3	-1112	SNAPC4
chr17	80708584	80710517	1934	*	1935	*	5.34	4.24	6.18	-1.95	0.00242	0.0126	Promoter	17	80709940	80881609	171670	1	6904	uc002kfx.1	0	TBCD
chr3	11760719	11762025	1307	*	1308	*	4.27	2.83	5.24	-2.41	0.00243	0.0126	Promoter	3	11597544	11762220	164677	2	9686	uc003bwf.2	195	VGLL4
chr2	11295319	11296024	706	*	707	*	4.52	3.26	5.43	-2.18	0.00244	0.0127	Promoter	2	11295540	11318998	23459	1	130814	uc002rbc.3	0	SLC66A3
chr8	12808951	12809680	730	*	731	*	4	2.52	4.97	-2.45	0.00245	0.0127	Intron (uc011kxw.2/57604, intron 2 of 5)	8	12803183	12887284	84102	1	57604	uc010lsq.3	5768	TRMT9B
chr9	139841866	139842529	664	*	665	*	3.99	2.82	4.86	-2.03	0.00245	0.0127	Distal Intergenic	9	139844003	139847830	3828	1	286256	uc022bpx.1	-1474	LCN12
chr14	64970105	64971930	1826	*	1827	*	6.45	5.25	7.33	-2.08	0.00248	0.0128	Promoter	14	64970703	64991669	20967	1	22890	uc001xhh.4	0	ZBTB1
chr17	79992309	79992733	425	*	426	*	2.45	0.52	3.52	-3	0.00248	0.0128	Downstream (<=300bp)	17	79989532	79992080	2549	1	5881	uc002kdf.3	2777	RAC3
chr3	123303369	123304031	663	*	664	*	3.89	2.45	4.85	-2.4	0.00248	0.0128	Promoter	3	123213363	123303924	90562	2	201562	uc003egj.2	0	HACD2
chr9	130516345	130517401	1057	*	1058	*	4.08	2.86	4.98	-2.12	0.00248	0.0128	Promoter	9	130500596	130517561	16966	2	10044	uc010mxo.3	160	SH2D3C
chr16	3019173	3020533	1361	*	1362	*	4.59	3.53	5.42	-1.89	0.00249	0.0129	Promoter	16	3019342	3023485	4144	1	124222	uc002csj.4	0	PAQR4
chr9	132175227	132177226	2000	*	2001	*	7.36	6.06	8.28	-2.21	0.00249	0.0129	Distal Intergenic	9	132245730	132266538	20809	1	100506190	uc004bxv.3	-68504	LINC00963
chr1	223537406	223538014	609	*	610	*	3.82	2.37	4.79	-2.43	0.0025	0.0129	Promoter	1	223394161	223537544	143384	2	55061	uc001hny.4	0	SUSD4
chr2	210288402	210288861	460	*	461	*	3.75	2.12	4.76	-2.64	0.0025	0.0129	Promoter	2	210288771	210561074	272304	1	4133	uc002vdc.1	0	MAP2
chr11	65324926	65326234	1309	*	1310	*	5.36	4.08	6.28	-2.2	0.0025	0.0129	Promoter	11	65306030	65325699	19670	2	4054	uc001oei.3	0	LTBP3
chr7	8301328	8302025	698	*	699	*	3.36	1.58	4.41	-2.82	0.00252	0.013	Promoter	7	8152815	8301682	148868	2	3382	uc003srm.3	0	ICA1
chr19	50920279	50921621	1343	*	1344	*	4.47	3.37	5.32	-1.95	0.00253	0.013	Promoter	19	50922195	50934309	12115	1	6689	uc002psd.3	-574	SPIB
chr19	3576766	3577273	508	*	509	*	3.58	2.25	4.5	-2.25	0.00253	0.013	3' UTR	19	3573290	3577121	3832	1	10362	uc010xhn.1	3476	HMG20B
chr13	33160056	33161573	1518	*	1519	*	6.41	5.17	7.31	-2.14	0.00253	0.013	Promoter	13	33160564	33226715	66152	1	23047	uc001uun.3	0	PDS5B
chr20	62462815	62464029	1215	*	1216	*	5.05	3.66	6	-2.34	0.00256	0.0131	Promoter	20	62375875	62462597	86723	2	140685	uc002ygu.3	-218	ZBTB46
chr17	80477090	80478509	1420	*	1421	*	5.11	3.91	6	-2.09	0.00256	0.0131	Promoter	17	80477594	80554067	76474	1	3607	uc002kfm.1	0	FOXK2
chr2	171785493	171786407	915	*	916	*	4.3	3.05	5.2	-2.16	0.00258	0.0132	Promoter	2	171785036	171823643	38608	1	26003	uc010zdm.2	457	GORASP2
chr5	176873330	176874725	1396	*	1397	*	6.58	5.12	7.55	-2.43	0.00259	0.0132	Promoter	5	176873796	176883287	9492	1	80758	uc003mgu.2	0	PRR7
chr19	56152314	56152878	565	*	566	*	4.25	3.05	5.13	-2.08	0.0026	0.0132	Promoter	19	56152392	56154836	2445	1	51157	uc002qlo.3	0	ZNF580
chr16	2255150	2256030	881	*	882	*	4.64	3.64	5.45	-1.81	0.00261	0.0133	Promoter	16	2255178	2258736	3559	1	64223	uc002coy.3	0	MLST8
chr1	24126664	24127697	1034	*	1035	*	4.94	4.01	5.72	-1.71	0.00262	0.0133	Promoter	1	24122089	24127034	4946	2	2582	uc001bhv.1	0	GALE
chr19	47778068	47778683	616	*	617	*	3.58	1.87	4.61	-2.74	0.00264	0.0134	Promoter	19	47778142	47778980	839	1	255783	uc002pgi.3	0	INAFM1
chr11	789973	790402	430	*	431	*	3.01	1.47	4	-2.53	0.00264	0.0134	Promoter	11	787110	790126	3017	2	51286	uc001lrh.1	0	CEND1
chr1	49242083	49242714	632	*	633	*	3.35	1.84	4.33	-2.5	0.00265	0.0134	Promoter	1	49193540	49242547	49008	2	79656	uc001crw.4	0	BEND5
chr16	777434	778852	1419	*	1420	*	4.55	3.37	5.42	-2.05	0.00266	0.0134	Promoter	16	777266	779715	2450	1	84264	uc010uup.1	168	HAGHL
chr11	101980878	101981642	765	*	766	*	3.85	2.48	4.79	-2.32	0.00267	0.0135	Promoter	11	101981192	102104154	122963	1	10413	uc001pgt.3	0	YAP1
chr19	6459144	6460040	897	*	898	*	4.07	2.83	4.97	-2.14	0.00268	0.0135	Promoter	19	6436432	6459781	23350	2	79085	uc002mev.3	0	SLC25A23
chr16	770524	772460	1937	*	1938	*	4.77	3.62	5.64	-2.01	0.00268	0.0135	Promoter	16	771142	772590	1449	1	65990	uc002cje.4	0	ANTKMT
chr17	76136765	76137300	536	*	537	*	4.37	2.97	5.32	-2.35	0.00269	0.0135	3' UTR	17	76133919	76135809	1891	1	147138	uc002jur.1	2846	TMC8
chr1	1007049	1007925	877	*	878	*	3.52	1.84	4.55	-2.71	0.00269	0.0135	3' UTR	1	1007126	1009687	2562	2	401934	uc021oen.1	1762	RNF223
chr19	1856368	1857987	1620	*	1621	*	5.59	4.43	6.45	-2.02	0.0027	0.0135	Intron (uc002luc.3/83855, intron 1 of 1)	19	1852398	1863564	11167	2	83855	uc002luc.3	5577	KLF16
chr17	7010628	7012194	1567	*	1568	*	5.29	4.3	6.09	-1.79	0.00271	0.0136	3' UTR	17	7004641	7017629	12989	2	433	uc002gen.1	5435	ASGR2
chr12	133337762	133339041	1280	*	1281	*	4.99	3.96	5.8	-1.84	0.00271	0.0136	Promoter	12	133302254	133338451	36198	2	23141	uc001ukx.2	0	ANKLE2
chr13	99228181	99230404	2224	*	2225	*	6	4.93	6.84	-1.91	0.00273	0.0137	Promoter	13	99102455	99229396	126942	2	8428	uc001vnn.1	0	STK24
chr9	136324932	136325743	812	*	813	*	4.5	3.36	5.36	-2	0.00274	0.0137	Promoter	9	136325087	136335909	10823	1	11094	uc004cec.2	0	CACFD1
chr8	30890327	30891200	874	*	875	*	3.44	1.83	4.45	-2.62	0.00274	0.0137	Promoter	8	30890778	31031277	140500	1	7486	uc003xio.4	0	WRN
chr17	934495	935509	1015	*	1016	*	4.14	2.96	5.02	-2.05	0.00276	0.0137	Promoter	17	906758	935078	28321	2	29	uc010vqf.3	0	ABR
chr22	46931964	46933992	2029	*	2030	*	5.21	3.92	6.13	-2.21	0.00276	0.0138	Promoter	22	46756731	46933067	176337	2	9620	uc003bhw.1	0	CELSR1
chr11	842056	843673	1618	*	1619	*	5.26	4.11	6.13	-2.02	0.00276	0.0138	Promoter	11	839721	842529	2809	2	5441	uc001lsc.3	0	POLR2L
chr11	315683	316656	974	*	975	*	4.42	3.39	5.24	-1.85	0.00277	0.0138	Distal Intergenic	11	313991	315272	1282	1	8519	uc001loy.4	1692	IFITM1
chr6	170123605	170125317	1713	*	1714	*	5.03	3.85	5.9	-2.06	0.00278	0.0138	Promoter	6	170104002	170124106	20105	2	55274	uc011egy.2	0	PHF10
chr16	430846	432548	1703	*	1704	*	5.55	4.36	6.44	-2.07	0.00279	0.0138	Promoter	16	432241	442960	10720	1	100134368	uc002cgw.1	0	LOC100134368
chr17	27070664	27071587	924	*	925	*	4.75	3.44	5.67	-2.24	0.00279	0.0138	Promoter	17	27071023	27076662	5640	1	9618	uc002hcq.1	0	TRAF4
chrX	153706885	153707784	900	*	901	*	4.16	3.08	5.01	-1.93	0.00279	0.0138	Promoter	23	153705241	153707596	2356	2	8270	uc004fln.1	0	LAGE3
chr11	65836983	65838789	1807	*	1808	*	5.8	4.63	6.68	-2.04	0.0028	0.0139	Promoter	11	65837824	65986168	148345	1	55690	uc001ogz.1	0	PACS1
chr19	47729160	47732274	3115	*	3116	*	7.1	6.12	7.89	-1.77	0.0028	0.0139	Promoter	19	47730201	47730276	76	2	100422832	uc021uwl.1	0	MIR3191
chr3	58477468	58478336	869	*	870	*	5.15	3.65	6.12	-2.48	0.00281	0.0139	Promoter	3	58477823	58488087	10265	1	200845	uc003dkj.4	0	KCTD6
chr5	528075	529102	1028	*	1029	*	3.75	2.31	4.71	-2.4	0.00282	0.0139	Distal Intergenic	5	473334	524549	51216	2	6550	uc011clx.1	-3526	SLC9A3
chr17	1952894	1954480	1587	*	1588	*	5.47	3.93	6.46	-2.52	0.00282	0.0139	Promoter	17	1953202	1953302	101	2	406921	uc010vqt.1	0	MIR132
chr1	85666317	85667648	1332	*	1333	*	4.7	3.22	5.67	-2.46	0.00284	0.014	Promoter	1	85623356	85666728	43373	2	84144	uc009wcm.3	0	SYDE2
chr19	10764657	10765727	1071	*	1072	*	5.23	4.05	6.11	-2.06	0.00286	0.014	Promoter	19	10764937	10796443	31507	1	3609	uc002mpk.2	0	ILF3
chr6	163833914	163838306	4393	*	4394	*	7.64	6.47	8.51	-2.04	0.00287	0.0141	Promoter	6	163834097	163834982	886	2	100526820	uc021zib.1	0	CAHM
chr13	33923919	33924997	1079	*	1080	*	4.51	3.37	5.38	-2.01	0.00289	0.0141	Promoter	13	33701510	33924767	223258	2	90627	uc010abh.1	0	STARD13
chr19	13975636	13976907	1272	*	1273	*	4.75	3.7	5.59	-1.89	0.0029	0.0141	Distal Intergenic	19	13985513	13985622	110	1	406957	uc010xnh.2	-8606	MIR181C
chr7	128049536	128050403	868	*	869	*	4.88	3.62	5.79	-2.16	0.00291	0.0142	Promoter	7	128032331	128050036	17706	2	3614	uc003vmu.2	0	IMPDH1
chr19	590087	591202	1116	*	1117	*	3.91	2.37	4.9	-2.53	0.00292	0.0142	Promoter	19	589893	617159	27267	1	610	uc002lpe.3	194	HCN2
chr7	937641	938402	762	*	763	*	3.61	2.36	4.51	-2.16	0.00292	0.0142	3' UTR	7	937537	944909	7373	2	11033	uc003sjm.4	6507	ADAP1
